STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,2270000,
3880.T,1350.202393,3400,1362.494141,41791.94336,0.91,2017-11-07,2017-11-13,4,77.56627363,60.4303067,468.1235092,2311791.943,1.841054774
8593.T,472.7111816,9600,448.6880798,-230621.7773,-5.08,2017-11-08,2017-11-15,5,53.52931627,44.73437014,613.7755593,2081170.166,-8.318494889
2768.T,1207.700562,3700,1211.498291,14051.59912,0.31,2017-11-21,2017-11-24,3,28.20514415,26.04994096,684.2803535,2095221.765,-7.699481712
5857.T,788.2324829,5700,794.7593384,37203.07617,0.83,2017-11-22,2017-11-24,2,10.170648,8.576085144,566.9743352,2132424.841,-6.060579678
1951.T,2101.152832,2200,2195.397461,207338.1836,4.49,2017-11-16,2017-11-28,8,68.98640994,58.75544376,394.9553865,2339763.025,3.073261009
9519.T,298.75,15000,297,-26250,-0.59,2017-11-17,2017-12-05,12,23.89771837,16.81253411,587.6998677,2313513.025,1.916873344
6098.T,2548.222412,200,2600.688477,10493.21289,2.06,2017-11-30,2017-12-08,6,31.13634102,22.20105146,655.5014563,2324006.238,2.379129418
6976.T,1698.842896,2600,1586.882202,-291097.8027,-6.59,2017-12-05,2017-12-13,6,12.8865969,11.1728429,683.7323619,2032908.435,-10.44456233
1719.T,708.5715942,12700,708.5715942,0,0,2017-11-24,2017-12-15,15,43.45045948,40.87479016,616.387534,2032908.435,-10.44456233
6367.T,12385.5459,700,12493.73633,75733.30078,0.87,2017-11-29,2017-12-19,14,51.35099231,43.21451258,639.6160629,2108641.736,-7.108293575
5713.T,3526.64209,100,4034.808594,50816.65039,14.41,2017-12-08,2017-12-22,10,9.476509439,6.772846188,684.5846062,2159458.386,-4.869674615
4849.T,4278.006836,1000,4713.281738,435274.9023,10.17,2017-12-14,2017-12-26,6,59.98079543,57.1647288,326.4448561,2594733.289,14.30543121
2181.T,104.0851135,800,114.9190979,8667.1875,10.41,2017-12-01,2017-12-27,16,19.72815812,16.95370043,645.8522036,2603400.476,14.68724564
6753.T,3587.407959,1700,3555.254395,-54661.05957,-0.9,2017-12-18,2018-01-02,8,71.87253446,66.78781603,226.6479985,2548739.417,12.27926945
6758.T,4937.546387,2300,5085.913086,341243.4082,3,2017-12-20,2018-01-04,8,22.57620395,14.50095927,467.4245961,2889982.825,27.31201871
2782.T,6421.414063,1000,6091.881836,-329532.2266,-5.13,2018-01-05,2018-01-10,3,42.73384303,29.03576622,667.1388964,2560450.598,12.79518054
6506.T,4611.450684,100,5171.546387,56009.57031,12.15,2017-12-22,2018-01-12,12,40.56728722,35.33051575,665.5156381,2616460.168,15.26256249
4922.T,17119.99219,200,16714.16992,-81164.45313,-2.37,2017-12-27,2018-01-12,11,71.39609239,60.74711039,556.5878865,2535295.715,11.68703592
8194.T,2795.61792,2400,2650.154785,-349111.5234,-5.2,2018-01-04,2018-01-12,6,39.41178494,32.93467677,521.2389788,2186184.192,-3.692326348
8282.T,1241.244263,5000,1335.034668,468952.0264,7.56,2018-01-09,2018-01-19,8,28.20353057,22.54173199,648.76156,2655136.218,16.96635323
6098.T,2693.105957,2200,2702.251709,20120.6543,0.34,2018-01-22,2018-01-26,4,43.59207882,43.18879699,524.5227598,2675256.873,17.85272566
4849.T,4827.59668,600,5082.606445,153005.8594,5.28,2018-01-15,2018-01-29,10,77.60821149,73.01985994,301.6113194,2828262.732,24.59307189
9090.T,871.7071533,6500,1009.961975,898656.3416,15.86,2018-01-19,2018-02-01,9,57.29954698,49.24152244,584.1419226,3726919.073,64.18145698
2809.T,2659.918457,1200,2750.224609,108367.3828,3.4,2018-01-16,2018-02-05,14,32.95018102,28.56948095,635.380781,3835286.456,68.9553505
4061.T,3575.23877,2500,3379.060547,-490445.5566,-5.49,2018-01-29,2018-02-05,5,26.36364679,21.75397861,576.1916028,3344840.9,47.34981937
9143.T,1172.04187,5700,1087.812378,-480108.1055,-7.19,2018-02-01,2018-02-05,2,75.67657305,66.75565898,419.9250158,2864732.794,26.19968256
1417.T,1421.406982,3700,1347.534546,-273328.0151,-5.2,2018-01-23,2018-02-06,10,47.27263472,46.59099373,542.0873493,2591404.779,14.15880084
7272.T,2710.029541,600,2772.780029,37650.29297,2.32,2018-02-07,2018-02-08,1,20.48977093,18.55013436,662.901643,2629055.072,15.81740405
8804.T,1397.912598,3300,1418.506104,67958.56934,1.47,2018-02-16,2018-02-26,5,22.95355579,18.16171876,631.679367,2697013.641,18.81117363
9715.T,2499.934082,1900,2519.077881,36373.21777,0.77,2018-02-15,2018-02-27,6,22.52101629,17.4717851,537.5974634,2733386.859,20.41351802
8002.T,614.7731934,7600,614.2362671,-4080.639648,-0.09,2018-02-08,2018-03-01,13,31.88663271,30.31166227,668.017523,2729306.219,20.23375416
5110.T,1676.598267,2700,1576.562622,-270096.2402,-5.97,2018-02-19,2018-03-02,9,30.06733732,23.8921037,642.2580255,2459209.979,8.335241377
6134.T,1919.341553,2500,1795.652466,-309222.7173,-6.44,2018-02-27,2018-03-02,3,37.54087992,33.41449066,11.2199283,2149987.262,-5.286904759
6268.T,3929.230957,1100,3666.991455,-288463.4521,-6.67,2018-02-21,2018-03-05,8,19.82093935,14.86792909,727.1044201,1861523.81,-17.99454582
6594.T,8014.730469,600,8057.779785,25829.58984,0.54,2018-02-26,2018-03-06,6,30.46243439,24.74800602,24.08110069,1887353.4,-16.85667843
2371.T,1672.950439,2700,1683.772827,29220.44678,0.65,2018-03-06,2018-03-13,5,45.47518037,41.94047395,166.4948904,1916573.846,-15.56943408
9064.T,2473.907715,1800,2478.48584,8240.625,0.19,2018-03-08,2018-03-16,6,29.0800084,20.11410029,688.9407149,1924814.471,-15.20641095
4568.T,1153.724854,3900,1158.067871,16937.76855,0.38,2018-03-09,2018-03-22,9,31.33512575,20.6027721,678.2566874,1941752.24,-14.46025374
4527.T,1407.844971,6300,1408.322632,3009.265137,0.03,2018-03-13,2018-03-22,7,52.5460725,42.96898273,412.0238998,1944761.505,-14.327687
4686.T,2492.307861,5400,2328.443604,-884866.9922,-6.57,2018-03-22,2018-03-23,1,72.67087443,65.93446245,118.1429379,1059894.513,-53.30861176
4506.T,1550.389038,2900,1577.024902,77244.00635,1.72,2018-03-12,2018-03-27,11,62.77285125,52.94260918,298.408369,1137138.519,-49.9057921
6532.T,293.1607361,14500,316.7266846,341706.2531,8.04,2018-03-26,2018-03-29,3,37.16215857,31.07252064,446.9405348,1478844.772,-34.8526532
3765.T,3254.069092,2700,3515.890869,706918.7988,8.05,2018-03-29,2018-04-09,4,28.07672803,24.59869255,657.657948,2185763.571,-3.710855896
2503.T,2506.309082,1100,2571.352539,71547.80273,2.6,2018-04-04,2018-04-12,5,54.97348222,43.11712192,601.7788121,2257311.374,-0.558970313
3167.T,876.4463501,5000,921.9104004,227320.2515,5.19,2018-03-27,2018-04-17,12,10.20356803,7.432780757,677.0917325,2484631.625,9.455137681
3941.T,820.3209229,100,821.201355,88.04321289,0.11,2018-04-05,2018-04-18,9,40.00761538,31.89023898,564.9286667,2484719.669,9.459016237
4612.T,746.1373901,7800,821.6109619,588693.8599,10.12,2018-03-30,2018-04-20,13,33.06121671,23.75371756,604.7759209,3073413.528,35.39266645
7741.T,5210.963379,1800,5456.736816,442392.1875,4.72,2018-04-09,2018-04-23,10,36.12353866,29.12012632,401.0749591,3515805.716,54.88130907
4183.T,2793.072754,1000,2813.854492,20781.73828,0.74,2018-04-13,2018-04-23,6,65.86549022,58.30452078,264.4856653,3536587.454,55.79680415
9508.T,1138.374878,11300,1163.652832,285640.8813,2.22,2018-04-24,2018-05-02,5,69.15718113,61.45762752,441.2292131,3822228.336,68.38010289
9697.T,1015.606628,4800,1011.382874,-20274.02344,-0.42,2018-04-18,2018-05-07,12,10.06132386,7.938303124,630.9384138,3801954.312,67.4869741
4849.T,4775.949707,1300,5272.152832,645064.0625,10.39,2018-04-20,2018-05-14,15,15.15476509,12.08784025,679.5986637,4447018.375,95.90389316
9519.T,543,13200,631.5,1168200,16.3,2018-05-14,2018-05-17,3,5.194269446,3.036270223,537.9713545,5615218.375,147.3664482
6952.T,1493.463989,3100,1456.192505,-115541.6016,-2.5,2018-05-10,2018-05-24,9,40.99542806,31.56154328,574.6678348,5499676.773,142.2765098
2702.T,5029.184082,800,5048.379395,15356.25,0.38,2018-05-11,2018-05-24,8,56.19063824,45.85493724,607.8748397,5515033.023,142.9529966
3360.T,1739.907471,2600,1852.828491,293594.6533,6.49,2018-05-08,2018-05-25,12,42.43818777,38.15923737,555.3119784,5808627.676,155.8866818
4062.T,1654.74231,5000,1595.375,-296836.5479,-3.59,2018-05-17,2018-05-31,9,30.12664358,22.95919485,649.2648511,5511791.129,142.8101819
2175.T,1882.604492,2400,2015.147705,318103.7109,7.04,2018-05-07,2018-06-05,20,6.504089816,4.388564913,578.5175333,5829894.839,156.8235612
9502.T,1407.538574,3900,1382.903442,-96077.01416,-1.75,2018-05-31,2018-06-18,11,13.63600499,9.020447826,548.9398366,5733817.825,152.5910936
1820.T,2485.218994,2200,2431.443115,-118306.9336,-2.16,2018-06-04,2018-06-18,9,61.15339366,45.31244071,659.1175894,5615510.892,147.3793344
8078.T,3791.781982,1300,3600.739014,-248355.8594,-5.04,2018-06-07,2018-06-19,7,10.56818308,10.20597846,604.6346273,5367155.032,136.4385477
3231.T,2044.283691,2500,2060.717041,41083.37402,0.8,2018-06-05,2018-06-20,10,7.920459962,7.009534639,637.729841,5408238.406,138.2483879
9509.T,648.1607666,7900,657.6925049,75300.73242,1.47,2018-06-06,2018-06-20,9,21.89885293,16.67372843,689.6884051,5483539.139,141.5656008
8698.T,554.3052979,18800,566.7019043,233056.2012,2.24,2018-06-20,2018-06-29,7,23.81208677,16.1353912,0.082535863,5716595.34,151.8323938
7741.T,5993.22998,1300,6023.832031,39782.66602,0.51,2018-06-26,2018-06-29,3,33.91842271,25.24231693,489.6964727,5756378.006,153.5849342
6670.T,719.3056641,21900,678.5421753,-892720.4041,-5.67,2018-06-29,2018-07-05,3,20.30091654,13.51538983,719.1057912,4863657.602,114.2580441
9697.T,1287.342407,4000,1175.175171,-448668.9453,-8.71,2018-07-04,2018-07-10,4,63.47415688,53.59625303,245.1372094,4414988.657,94.49289236
4527.T,1692.795288,3100,1644.84082,-148658.8501,-2.83,2018-06-27,2018-07-11,9,23.85694377,16.33423843,673.5706307,4266329.807,87.94404434
2371.T,2265.9104,900,2307.75415,37659.375,1.85,2018-07-12,2018-07-23,7,60.98358724,43.08454994,615.419674,4303989.182,89.60304764
7309.T,15237.33496,300,15360.44434,36932.8125,0.81,2018-07-13,2018-07-26,9,32.04769244,23.19242864,646.3725593,4340921.994,91.23004379
7177.T,695.0400391,4600,720.4877319,117059.3872,3.66,2018-07-10,2018-07-30,14,24.84579577,10.92294016,640.7376793,4457981.381,96.38684499
2784.T,2291.96875,2200,2387.541992,210261.1328,4.17,2018-07-06,2018-07-31,17,14.19557878,10.66347078,711.8514082,4668242.514,105.64945
4974.T,2207.145264,2300,2351.048096,330976.5137,6.52,2018-07-09,2018-08-01,17,15.90461075,9.815060537,625.6383555,4999219.028,120.2299131
6268.T,2998.750244,1500,2844.175537,-231862.0605,-5.15,2018-07-26,2018-08-02,5,39.22015403,29.07691028,210.3171609,4767356.967,110.0157254
5021.T,3219.302002,2100,3259.745605,84931.56738,1.26,2018-07-24,2018-08-03,8,52.75010672,42.6271356,201.3862072,4852288.535,113.7572042
3038.T,677.3060913,20900,650.2630615,-565199.3225,-3.99,2018-08-01,2018-08-15,10,48.72723076,38.90963333,501.3130769,4287089.212,88.8585556
6849.T,3012.922363,1000,2924.443848,-88478.51563,-2.94,2018-08-07,2018-08-21,10,54.69298933,40.07104186,434.0201905,4198610.696,84.96082363
3064.T,1390.749268,3900,1524.474976,521530.2612,9.62,2018-08-24,2018-08-30,4,44.26188059,31.85493683,654.313238,4720140.958,107.935725
9508.T,1100.893921,5800,1086.075928,-85944.36035,-1.35,2018-08-17,2018-08-31,10,19.8587415,13.39541571,570.672928,4634196.597,104.1496298
9715.T,2288.401611,1200,2322.62207,41064.55078,1.5,2018-08-14,2018-09-06,17,18.60466938,14.55815312,508.0530914,4675261.148,105.9586409
4568.T,1323.616943,2600,1331.762451,21178.32031,0.62,2018-08-22,2018-09-06,11,7.549072398,6.544054858,664.3601269,4696439.468,106.8916065
8572.T,397.881897,10100,409.7182007,119546.6675,2.97,2018-08-23,2018-09-06,10,35.90905093,25.63633904,562.0730879,4815986.136,112.1579796
5101.T,1958.752075,4300,1845.539185,-486815.4297,-5.78,2018-08-30,2018-09-12,9,35.24770752,26.2760454,616.3006404,4329170.706,90.71236591
6005.T,2938.016113,1300,3309.976807,483548.9014,12.66,2018-09-11,2018-09-20,7,67.07316633,63.98154545,166.7944397,4812719.608,112.0140796
2914.T,1987.795898,6400,2046.729492,377175,2.96,2018-09-10,2018-09-25,10,3.67834243,2.752591169,568.2105314,5189894.608,128.6297184
4503.T,1636.577881,1700,1694.965576,99259.08203,3.57,2018-09-13,2018-09-25,7,42.0969172,25.15525396,547.9732919,5289153.69,133.0023652
2651.T,5810.443848,500,5913.894043,51725.09766,1.78,2018-09-14,2018-09-25,6,68.76498096,53.35141449,485.9371742,5340878.787,135.2810038
5411.T,1978.54248,1200,2125.50415,176354.0039,7.43,2018-09-18,2018-09-28,7,32.6945545,20.11596866,629.6201994,5517232.791,143.0499027
6383.T,1796.209961,2400,1860.878906,155205.4688,3.6,2018-09-20,2018-10-04,8,35.66143695,22.46026964,571.2465281,5672438.26,149.887148
9684.T,4334.737793,4400,4031.447021,-1334479.395,-7,2018-09-25,2018-10-04,6,16.83214079,11.72791988,319.7509307,4337958.865,91.09950949
6544.T,825.2764893,3000,893.2404785,203891.9678,8.24,2018-09-28,2018-10-04,3,67.12609466,61.99965393,349.8702704,4541850.833,100.0815345
3962.T,573.5275879,100,580.3775024,684.9914551,1.19,2018-10-02,2018-10-05,3,77.88738336,77.62188978,275.6384666,4542535.825,100.1117103
2702.T,4798.838867,2100,4827.632813,60467.28516,0.6,2018-10-10,2018-10-18,5,61.36774403,56.82781383,279.7542066,4603003.11,102.7754674
2670.T,1480.999634,5100,1483.285156,11656.16455,0.15,2018-10-12,2018-10-18,3,53.78213707,46.72307064,602.241299,4614659.274,103.2889548
6479.T,1760.53125,1300,1661.108643,-129249.3896,-5.65,2018-10-17,2018-10-23,4,20.40538222,15.12936888,594.2020289,4485409.885,97.5951491
7947.T,2807.19873,6300,2657.730469,-941650.0488,-5.32,2018-10-22,2018-10-26,4,14.17606479,9.807461171,650.3796134,3543759.836,56.1127681
8194.T,2560.563965,300,2566.997314,1930.004883,0.25,2018-10-24,2018-10-26,2,30.52917514,25.52280452,639.6234031,3545689.841,56.19779034
8252.T,2229.888672,2200,2158.618408,-156794.5801,-3.2,2018-10-16,2018-10-30,9,27.86877963,22.12650132,480.9444698,3388895.261,49.29054012
8439.T,5260.148438,1000,4790.647461,-469500.9766,-8.93,2018-10-31,2018-11-05,3,12.46376457,7.327582384,745.061606,2919394.284,28.60767771
1721.T,2735.058594,1700,2580.487061,-262771.6064,-5.65,2018-11-01,2018-11-05,2,27.27940806,18.54021306,684.6648675,2656622.678,17.03183602
8088.T,3704.457275,1300,3718.489258,18241.57715,0.38,2018-10-30,2018-11-08,7,29.3203963,16.05795401,612.2135305,2674864.255,17.83542973
4686.T,2297.571533,2000,2192.332031,-210479.0039,-4.58,2018-11-02,2018-11-16,10,28.66689648,16.4048604,731.239581,2464385.251,8.56322691
2801.T,5730.286133,300,5826.756348,28941.06445,1.68,2018-11-06,2018-11-16,8,13.5084533,12.37503605,105.3105932,2493326.315,9.83816367
6724.T,1567.889526,3600,1575.476318,27312.45117,0.48,2018-11-08,2018-11-19,7,37.08340602,31.3836746,220.278225,2520638.766,11.04135535
7532.T,1804.100708,3300,1662.178345,-468343.7988,-7.87,2018-11-22,2018-11-29,5,62.38281234,51.36368187,229.825284,2052294.968,-9.590530059
6976.T,1895.969727,1400,2057.547363,226208.6914,8.52,2018-11-26,2018-11-29,3,11.87877612,9.895295607,410.8481683,2278503.659,0.374610531
5947.T,2651.354329,2100,2625.55013,-54188.81836,-0.97,2018-11-15,2018-11-30,11,55.69661339,42.82920011,76.64214005,2224314.841,-2.012562084
5108.T,3627.59375,2400,3860.92749,560000.9766,6.43,2018-11-19,2018-11-30,9,62.76602555,55.09227242,261.4847651,2784315.817,22.65708446
6857.T,438.3937073,100,407.520874,-3087.283325,-7.04,2018-11-27,2018-12-06,7,61.57934829,57.38740414,433.1215191,2781228.534,22.52108079
5857.T,947.6964111,6600,940.9696655,-44396.521,-0.71,2018-12-03,2018-12-17,10,47.31359831,35.67836689,477.850749,2736832.013,20.56528691
3291.T,1665.10376,2600,1714.620361,128743.1641,2.97,2018-11-29,2018-12-19,14,31.51221866,24.25612004,504.2662282,2865575.177,26.23679194
9503.T,1453.571289,2000,1366.175659,-174791.2598,-6.01,2018-12-12,2018-12-19,5,27.4301713,20.26777695,535.0949653,2690783.917,18.53673644
2768.T,1582.509644,4000,1547.080078,-141718.2617,-2.24,2018-11-30,2018-12-20,14,44.37378628,40.57206545,509.4575023,2549065.656,12.29364121
8088.T,3596.878418,900,3414.461914,-164174.8535,-5.07,2018-12-07,2018-12-20,9,17.13981342,11.9281758,368.8342186,2384890.802,5.061268811
3186.T,1145.584106,4200,1268.639282,516831.7383,10.74,2019-01-11,2019-01-17,4,54.1771819,41.06674126,33.23442545,2901722.54,27.8291868
3405.T,1297.161133,1400,1439.15564,198792.3096,10.95,2018-12-27,2019-01-21,16,13.00591135,6.225270448,665.500889,3100514.85,36.58655726
7564.T,3727.694824,600,3496.190186,-138902.7832,-6.21,2019-01-07,2019-01-21,10,36.18496862,25.21540676,499.647032,2961612.067,30.46749192
7269.T,5166.646484,600,5399.371094,139634.7656,4.5,2019-01-08,2019-01-25,13,50.35347783,44.06034361,184.0690436,3101246.832,36.61880318
3962.T,1078.555542,13500,1015.037903,-857488.1287,-5.89,2019-01-17,2019-01-28,7,57.72696087,50.6168229,158.5429879,2243758.704,-1.156004246
9602.T,3953.944824,600,3680.763184,-163908.9844,-6.91,2019-01-21,2019-01-28,5,72.65627434,68.46875729,257.6504059,2079849.719,-8.376664351
3402.T,670.1853638,2300,719.9910278,114553.0273,7.43,2018-12-26,2019-01-29,23,3.693723305,2.872148033,613.3171277,2194402.747,-3.330275481
6723.T,615,2900,625,29000,1.63,2019-01-24,2019-01-31,5,86.21800403,81.53241447,58.41650531,2223402.747,-2.052742441
3382.T,4289.692871,700,4295.117676,3797.363281,0.13,2019-01-25,2019-02-01,5,36.74947884,34.48079487,314.2457381,2227200.11,-1.885457715
6273.T,33954.10938,200,34973.78125,203934.375,3,2019-01-29,2019-02-04,4,78.85057361,75.94088103,133.0814863,2431134.485,7.098435457
7564.T,3732.419189,2300,3486.741455,-565058.7891,-6.58,2019-01-31,2019-02-07,2,57.40208358,52.5095554,312.7955582,1866075.696,-17.79402221
1973.T,771.1408691,13900,728.711792,-589764.1724,-5.5,2019-02-04,2019-02-13,4,49.36685404,29.85562856,345.231068,1276311.523,-43.77482276
1719.T,595.7280884,500,598.9526367,1612.27417,0.54,2019-02-06,2019-02-14,5,53.8493346,45.0564948,422.7583316,1277923.798,-43.70379746
9508.T,1165.105957,4100,1171.275146,25293.67676,0.53,2019-02-13,2019-02-19,4,35.65225304,34.03423293,525.5921134,1303217.474,-42.58953857
2269.T,3983.612793,800,4072.241455,70902.92969,2.22,2019-02-05,2019-02-26,13,19.09907191,16.14415353,415.3881652,1374120.404,-39.4660615
7735.T,1972.96167,2100,1950.330933,-47524.54834,-1.15,2019-02-12,2019-02-26,10,31.50373101,25.41178471,426.5518146,1326595.856,-41.55965393
9433.T,2244.406738,2200,2266.599854,48824.85352,0.99,2019-02-18,2019-02-27,7,43.18383865,37.21313746,579.5278628,1375420.709,-39.40877933
6301.T,2305.333496,4100,2367.639893,255456.2256,2.7,2019-02-19,2019-03-04,9,44.66262731,37.43023857,591.0648815,1630876.935,-28.15520111
3288.T,1772.28894,1800,1679.010742,-167900.7568,-5.26,2019-02-27,2019-03-08,7,25.72973186,22.11893109,611.0950709,1462976.178,-35.55171022
5105.T,1185.983521,2600,1077.70166,-281532.8369,-9.13,2019-03-01,2019-03-08,5,17.33331503,11.02617798,529.6165551,1181443.341,-47.95403784
9697.T,1095.590942,9700,1157.872803,604134.0454,5.68,2019-03-04,2019-03-25,15,27.90700757,17.01832751,593.9141792,1785577.386,-21.34020324
6201.T,5349.147949,400,4965.791992,-153342.3828,-7.17,2019-03-12,2019-03-25,9,83.45076276,78.38409444,172.4705438,1632235.004,-28.09537429
7956.T,3930.821533,600,4001.887695,42639.69727,1.81,2019-03-15,2019-03-27,8,31.92305762,26.25127182,627.9350198,1674874.701,-26.21697353
2503.T,2211.022461,900,2233.439209,20175.07324,1.01,2019-03-11,2019-03-28,13,20.33793533,11.34316071,665.1787085,1695049.774,-25.32820378
6113.T,911.9534302,8000,999.0881958,697078.125,9.55,2019-03-26,2019-04-02,5,22.73080772,18.38572388,546.9344458,2392127.899,5.380083664
4063.T,1746.636328,1800,1949.389063,364954.9219,11.61,2019-03-18,2019-04-03,12,30.26758381,26.03004591,635.1700118,2757082.821,21.457393
2897.T,7323.29541,700,7170.527344,-106937.6465,-2.09,2019-03-27,2019-04-10,9,39.07347183,25.81611334,607.4374983,2650145.175,16.74648346
7733.T,1165.739014,5600,1204.532227,217241.9922,3.33,2019-03-29,2019-04-15,10,43.16435137,38.2210262,603.7968903,2867387.167,26.31661528
7177.T,537.9519653,21400,539.5846558,34939.5752,0.3,2019-04-03,2019-04-17,9,20.61606152,16.76143551,661.8241065,2902326.742,27.85580361
7564.T,5071.485352,2400,5176.941406,253094.5313,2.08,2019-04-17,2019-04-24,3,51.61678495,51.49074067,522.8380279,3155421.273,39.00534243
9090.T,918.3652344,1900,932.6218872,27087.64038,1.55,2019-04-11,2019-04-25,8,56.2418265,47.67343751,478.4864203,3182508.914,40.19863055
