STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,2270000,
4812.T,3630.797607,1900,4043.940918,784972.29,11.38,2022-04-26,2022-05-17,13,24.46155427,19.99232081,617.5589569,16070968.17,607.972166
7733.T,2735.512695,1000,2594.020752,-141491.9434,-5.17,2022-05-13,2022-05-19,4,48.17548469,33.3589114,209.0086074,15929476.22,601.7390407
3003.T,1011.56366,5700,991.7476196,-112951.4282,-1.96,2022-05-06,2022-05-20,9,34.04925117,28.66893599,656.1956233,15816524.8,596.7632069
2181.T,190.6972046,49000,193.9202423,157928.8483,1.69,2022-05-17,2022-05-30,9,28.77774951,14.02585549,682.9191037,15974453.64,603.7204249
2201.T,3809.743652,1100,3853.589844,48230.81055,1.15,2022-05-20,2022-05-30,6,40.00001465,38.44701066,424.5469028,16022684.45,605.8451302
8002.T,1278.644897,7300,1294.528809,115952.5513,1.24,2022-05-18,2022-06-01,10,35.50661211,25.7784136,562.4457082,16138637.01,610.9531721
4516.T,7816.785156,600,7398.202637,-251149.5117,-5.35,2022-05-23,2022-06-02,8,32.92582038,20.43130437,562.272851,15887487.49,599.8893169
2670.T,1659.908081,10000,1793.185425,1332773.438,8.03,2022-05-30,2022-06-06,4,62.74506328,57.77896062,507.2684734,17220260.93,658.6018032
4205.T,1330.638306,7100,1320.062378,-75089.08691,-0.79,2022-06-01,2022-06-15,9,61.67741081,51.2094453,416.7484359,17145171.84,655.2939139
4507.T,6636.401367,1600,6284.111328,-563664.0625,-5.31,2022-06-06,2022-06-15,7,26.74985575,23.14415588,323.4060532,16581507.78,630.4628979
5423.T,1573.600098,5900,1461.74646,-659936.4624,-7.11,2022-06-07,2022-06-15,6,86.77858117,82.36811006,68.74936883,15921571.32,601.390807
8309.T,3627.713379,1600,3840.888428,341080.0781,5.88,2022-05-27,2022-06-20,15,20.05449279,14.7257318,417.3349101,16262651.4,616.4163612
6055.T,1823.132813,1300,2006.536621,238424.9512,10.06,2022-06-03,2022-06-27,16,26.16069461,18.39283562,513.4138181,16501076.35,626.919663
9503.T,1208.329468,2600,1269.126099,158071.2402,5.03,2022-06-16,2022-07-01,10,31.64833439,22.85898725,551.9665274,16659147.59,633.8831537
8113.T,4263.385254,2500,4477.650879,535664.0625,5.03,2022-06-21,2022-07-01,7,29.5961781,18.59637302,304.9472063,17194811.65,657.4806895
9759.T,2298.234375,1100,2433.424805,148709.4727,5.88,2022-06-27,2022-07-13,11,51.07143093,37.33666067,618.8221505,17343521.12,664.0317676
9684.T,5706.418457,1800,6137.091309,775211.1328,7.55,2022-06-23,2022-07-20,18,25.11630601,17.06852118,622.0211012,18118732.26,698.1820378
4732.T,2243.968262,4500,2475.640625,1042525.635,10.32,2022-06-24,2022-07-20,17,23.4034497,18.65080778,696.4332285,19161257.89,744.1082772
8410.T,247.9584351,300,246.0728302,-565.6814575,-0.76,2022-07-05,2022-07-20,11,91.76467827,88.3784268,24.13333852,19160692.21,744.0833573
8802.T,1877.577148,1400,1888.709839,15585.7666,0.59,2022-07-13,2022-07-22,7,40.72608827,35.32322623,329.4724716,19176277.98,744.769955
6670.T,913.3110352,8200,920.0691528,55416.56494,0.74,2022-07-20,2022-07-28,6,73.90419248,60.7037476,218.0993053,19231694.54,747.2112133
6724.T,1852.309692,7900,1915.949829,502757.0801,3.44,2022-07-04,2022-07-29,19,5.768670779,4.261946754,615.8895174,19734451.62,769.3591023
8876.T,2083.077637,2400,2150.019775,160661.1328,3.21,2022-07-22,2022-08-05,10,37.52663162,30.11118554,466.2460415,19895112.76,776.4366853
1812.T,1434.453613,3400,1357.32251,-262245.752,-5.38,2022-07-26,2022-08-05,8,43.25920672,33.54610427,579.8844786,19632867,764.884009
6055.T,1842.960327,4100,1903.43396,247941.8945,3.28,2022-07-21,2022-08-08,12,21.64672753,12.19060744,538.6652228,19880808.9,775.8065594
2413.T,4642.519043,3200,4658.428223,50909.375,0.34,2022-08-01,2022-08-09,6,61.59520383,44.54370845,490.5495843,19931718.27,778.0492631
8804.T,1873.356689,4000,1969.278809,383688.4766,5.12,2022-07-28,2022-08-12,11,71.22016863,66.92694853,351.8262136,20315406.75,794.9518392
4911.T,5591.126465,1000,5365.900879,-225225.5859,-4.03,2022-08-05,2022-08-22,11,51.17624483,35.73753296,557.3003362,20090181.16,785.0300072
4612.T,1060.470337,5900,1042.66394,-105057.7393,-1.68,2022-08-08,2022-08-23,11,30.73971105,23.73237074,603.8342486,19985123.42,780.401913
4523.T,5921.51709,1300,5590.338867,-430531.6895,-5.59,2022-08-12,2022-08-23,7,36.61538168,27.73757738,620.4936546,19554591.73,761.4357592
4151.T,3061.656006,6800,3076.375488,100092.4805,0.48,2022-08-10,2022-08-25,11,41.2106723,27.88907007,613.8309384,19654684.22,765.8451196
2281.T,2162.084229,100,2104.300049,-5778.417969,-2.67,2022-08-15,2022-08-29,10,20.27884632,16.92645458,615.644547,19648905.8,765.5905638
8570.T,1352.942017,5600,1367.273926,80258.69141,1.06,2022-08-30,2022-09-07,6,62.39615976,52.81522627,578.0303892,19729164.49,769.1261889
8354.T,2343.864014,4300,2337.250732,-28437.10938,-0.28,2022-08-25,2022-09-08,10,84.78257347,81.13537831,33.25497055,19700727.38,767.8734528
4768.T,4502.23291,1800,4274.209961,-410441.3086,-5.06,2022-09-08,2022-09-16,5,38.38172699,23.67191831,630.3433785,19290286.07,749.7923379
2801.T,8697.946289,900,8232.337891,-419047.5586,-5.35,2022-09-13,2022-09-16,3,37.24137741,25.81261927,645.971233,18871238.51,731.332093
5019.T,3245.989258,800,3033.370117,-170095.3125,-6.55,2022-09-20,2022-09-26,4,22.79570702,22.79470811,464.4727245,18701143.2,723.8389075
9983.T,27501.30273,300,26850.75586,-195164.0625,-2.37,2022-09-09,2022-09-27,11,22.44142782,15.31400238,685.9151125,18505979.14,715.2413717
9744.T,2254.45166,3600,2158.276611,-346230.1758,-4.27,2022-09-12,2022-09-28,12,13.40216497,8.606582814,659.2707387,18159748.96,699.988941
5021.T,3737.35498,2000,3539.661133,-395387.6953,-5.29,2022-09-15,2022-09-28,9,37.11537749,32.80972623,542.0430058,17764361.27,682.5709809
2897.T,9800.580078,300,9835.595703,10504.6875,0.36,2022-09-27,2022-10-06,6,35.25989429,22.13270373,503.1641947,17774865.95,683.0337424
4206.T,3009.979736,1200,3053.462646,52179.49219,1.44,2022-10-03,2022-10-12,6,45.18457231,39.14371683,432.8358347,17827045.45,685.3323985
8058.T,4091.979492,1200,3869.096191,-267459.9609,-5.45,2022-10-04,2022-10-13,7,25.66615719,13.88039903,624.7719007,17559585.48,673.5500214
6501.T,6277.418945,500,6419.930176,71255.61523,2.27,2022-09-29,2022-10-14,10,12.17028228,7.860790844,404.1510741,17630841.1,676.6890352
7202.T,1597.761353,5000,1625.424072,138313.5986,1.73,2022-10-05,2022-10-14,7,34.42806672,27.55972211,571.3827903,17769154.7,682.7821453
5401.T,2019.833862,9100,1986.090698,-307062.793,-1.67,2022-10-06,2022-10-21,11,42.03646187,24.97925082,551.0521839,17462091.91,669.25515
9843.T,12408.70898,600,13642.6416,740359.5703,9.94,2022-10-24,2022-10-28,4,48.97726779,42.87290493,266.4092874,18202451.48,701.8701091
3382.T,5497.84082,1900,5530.478027,62010.69336,0.59,2022-10-18,2022-11-01,10,36.64236506,26.11920606,584.3312765,18264462.17,704.6018577
2229.T,2925.570801,3600,2928.516113,10603.125,0.1,2022-11-01,2022-11-02,1,39.4410213,38.49188542,615.4456326,18275065.29,705.0689557
2784.T,1678.849609,4900,1567.9729,-543295.874,-6.6,2022-10-31,2022-11-04,4,43.03995019,30.22986136,416.7677229,17731769.42,681.1352168
9434.T,1396.668091,4800,1395.244507,-6833.203125,-0.1,2022-10-26,2022-11-14,13,50.55156393,43.71358773,246.2045682,17724936.22,680.8341946
7164.T,4724.64502,2200,4831.47168,235018.6523,2.26,2022-11-02,2022-11-14,8,50.95240629,43.74924831,533.5186112,17959954.87,691.1874392
4612.T,946.7072754,6600,1079.265991,874887.5244,14,2022-10-19,2022-11-15,19,14.79084056,9.015732536,305.2076958,18834842.39,729.7287398
4403.T,5340.602051,1400,5350.419434,13744.33594,0.18,2022-11-07,2022-11-15,6,56.74690139,33.20513274,392.3150866,18848586.73,730.3342172
3765.T,2101.858643,3300,2098.900879,-9760.620117,-0.14,2022-10-25,2022-11-16,16,13.58780519,11.43094009,211.5284962,18838826.11,729.9042339
8595.T,2104.118164,11600,2336.571289,2696456.25,11.05,2022-11-15,2022-11-28,9,42.98297593,38.79795176,515.593066,21535282.36,848.6908529
7186.T,435.2796631,8400,453.6174011,154036.9995,4.21,2022-11-17,2022-12-01,10,14.80000771,11.85117749,512.923084,21689319.36,855.4766238
9613.T,2049.713623,1900,2065.518555,30029.37012,0.77,2022-11-16,2022-12-02,12,51.46757206,39.34619861,543.9602464,21719348.73,856.7995035
7846.T,4798.095215,800,4626.734863,-137088.2813,-3.57,2022-11-18,2022-12-05,11,6.419342886,2.445259972,650.4692555,21582260.45,850.7603722
9432.T,95.42425537,36200,92.86669922,-92583.53271,-2.68,2022-11-21,2022-12-06,11,15.94131397,8.123362772,631.5404594,21489676.92,846.6818024
9984.T,5871.725098,1000,5682.186035,-189539.0625,-3.23,2022-12-06,2022-12-20,10,9.622212231,8.842020388,603.5044407,21300137.85,838.332064
6504.T,5476.927246,1300,5143.805176,-433058.6914,-6.08,2022-12-13,2022-12-20,5,16.79107001,11.60366239,588.3425831,20867079.16,819.2545886
7272.T,3196.672852,2400,3013.730713,-439061.1328,-5.72,2022-12-14,2022-12-20,4,35.78769913,32.12824935,665.1644687,20428018.03,799.9126885
5108.T,4863.404785,1300,4604.743652,-336259.4727,-5.32,2022-12-09,2022-12-21,8,10.50106704,8.407047045,661.4462362,20091758.56,785.0994959
3038.T,3832.078369,800,3673.029785,-127238.8672,-4.15,2022-12-22,2023-01-06,8,66.07638776,50.23258429,465.1683153,19964519.69,779.4942594
4189.T,2607.828857,1200,2586.159668,-26003.02734,-0.83,2022-12-26,2023-01-16,13,18.87366751,14.21348188,640.9593375,19938516.66,778.3487516
8303.T,2166.596924,2300,2281.989502,265402.9297,5.33,2023-01-05,2023-01-19,10,13.9121178,9.918598274,109.7358645,20203919.59,790.0405106
4183.T,2881.402344,1600,2870.78418,-16989.0625,-0.37,2023-01-06,2023-01-23,10,14.53171706,12.35112253,299.6511695,20186930.53,789.2920938
6702.T,17434.85156,300,18420.98633,295840.4297,5.66,2022-12-27,2023-01-30,20,25.4891053,18.21509526,646.6799686,20482770.96,802.3247118
9531.T,2419.729492,2500,2803.953369,960559.6924,15.88,2023-01-17,2023-02-01,8,28.43604657,23.45026307,365.4482429,21443330.65,844.6401168
6988.T,7494.250977,1000,7971.158203,476907.2266,6.36,2023-01-10,2023-02-02,14,8.625855955,5.803498934,661.6315812,21920237.88,865.6492457
2229.T,2863.721436,6000,2768.493164,-571369.6289,-3.33,2023-01-20,2023-02-03,7,15.69701119,9.41270192,540.5476609,21348868.25,840.4787775
4921.T,2606.825195,1700,2514.146729,-157553.3936,-3.56,2023-01-23,2023-02-06,8,58.80320447,47.69718048,489.5880404,21191314.85,833.5380993
9503.T,1199.062744,4700,1178.706787,-95672.99805,-1.7,2023-01-30,2023-02-13,10,45.86211062,37.36814391,538.4298739,21095641.86,829.3234298
6857.T,2360.993164,2600,2463.116455,265520.5566,4.33,2023-02-06,2023-02-15,7,75.41646046,70.39173678,294.8121578,21361162.41,841.0203706
4502.T,4074.384521,1700,4035.973633,-65298.51074,-0.94,2023-02-08,2023-02-24,12,65.96161675,49.82293158,487.967526,21295863.9,838.1437843
5076.T,963.5497437,13700,972.8775024,127790.2954,0.97,2023-02-16,2023-02-24,6,46.41079521,35.34963695,544.418675,21423654.2,843.7733127
6028.T,3344.360596,2900,3378.838623,99986.2793,1.03,2023-02-27,2023-03-01,2,10.35330081,8.745031401,627.5919779,21523640.48,848.1779946
7564.T,5303.607422,1500,5441.876465,207403.5645,2.61,2023-02-09,2023-03-02,15,28.2448275,18.13375878,542.2534653,21731044.04,857.3147155
1605.T,1441.961182,2500,1460.58606,46562.19482,1.29,2023-02-14,2023-03-09,17,57.34375128,42.89408449,595.7606581,21777606.24,859.3659135
1973.T,1588.255249,6300,1600.914429,79752.83203,0.8,2023-02-10,2023-03-13,21,24.64729016,19.15214758,514.1188528,21857359.07,862.8792541
6532.T,5436.970215,1900,5320.399902,-221483.5938,-2.14,2023-02-24,2023-03-14,12,47.78656572,46.3347086,537.3752662,21635875.47,853.1222676
5019.T,2962.039795,3000,2792.505127,-508604.0039,-5.72,2023-03-03,2023-03-14,7,14.27433753,8.488596997,654.4817118,21127271.47,830.7168049
7741.T,13163.53223,700,13566.64941,282182.0313,3.06,2023-03-01,2023-03-15,10,13.348571,9.795503919,633.3594019,21409453.5,843.1477314
9502.T,1406.805908,2600,1361.206055,-118559.6191,-3.24,2023-03-09,2023-03-24,11,59.19373671,46.29723843,483.4078934,21290893.88,837.9248407
4716.T,8774.974609,1100,9484.063477,779997.7539,8.08,2023-03-22,2023-03-29,5,16.14695497,15.88770879,329.7617865,22070891.64,872.2859752
6586.T,3310.169922,2900,3226.441895,-242811.2793,-2.53,2023-03-15,2023-03-30,11,17.98208549,13.0862375,547.1252498,21828080.36,861.5894431
7564.T,5609.774902,1600,5500,-175639.8438,-1.96,2023-03-23,2023-04-06,9,30.68467553,16.23848689,527.8704116,21652440.51,853.852005
1878.T,12678.40625,800,13159.3418,384748.4375,3.79,2023-03-29,2023-04-07,5,45.36642292,35.08665613,593.1788137,22037188.95,870.8012754
1802.T,984.5644531,9900,986.5336304,19494.85474,0.2,2023-03-30,2023-04-07,4,35.6129556,25.3554161,623.2134347,22056683.81,871.6600796
4061.T,2629.108154,1400,2606.153809,-32136.08398,-0.87,2023-03-27,2023-04-10,7,18.65984322,17.9313953,669.5392522,22024547.72,870.2443931
4819.T,4188.087402,2300,4515,751898.9746,7.81,2023-03-17,2023-04-11,14,16.53710454,9.602508514,22.31350574,22776446.7,903.3676959
6753.T,957,6600,963,39600,0.63,2023-04-11,2023-04-19,6,72.94794189,67.97628789,126.6316643,22816046.7,905.1121893
8697.T,2029.228394,9600,2110.832764,783401.9531,4.02,2023-04-07,2023-04-20,8,82.95698023,76.97993273,2.604254311,23599448.65,939.6232885
3563.T,3454.962646,1700,3256.686523,-337069.4092,-5.74,2023-04-13,2023-04-20,5,28.78374661,17.91904677,522.4157963,23262379.24,924.7744159
7550.T,3998.047607,1200,4277.212891,334998.3398,6.98,2023-04-10,2023-04-26,12,54.65941129,48.84192527,355.5125475,23597377.58,939.532052
4980.T,2556.807373,2500,2473.594971,-208031.0059,-3.25,2023-04-12,2023-04-26,10,36.11418774,27.16987528,106.7762147,23389346.57,930.3676905
2502.T,5013.284668,2200,5174.684082,355078.7109,3.22,2023-04-20,2023-04-27,5,80.04509704,73.33147328,327.8362304,23744425.29,946.0099245
6890.T,2997.987793,3200,3032.390869,110089.8438,1.15,2023-04-25,2023-05-01,3,23.08482244,17.86626907,395.5376535,23854515.13,950.8596973
3769.T,10681.84961,1100,10662.0498,-21779.78516,-0.19,2023-04-24,2023-05-11,12,14.06196982,12.40943577,431.4644754,23832735.34,949.9002354
4536.T,1081.694946,7100,1207.266479,891557.8857,11.61,2023-04-27,2023-05-12,10,32.96707463,24.90789159,585.1913492,24724293.23,989.1759132
6479.T,2500,3100,2511,34100,0.44,2023-04-28,2023-05-15,10,44.09812819,34.85704217,557.5438182,24758393.23,990.6781159
5332.T,4614.986816,3700,4536.01416,-292198.8281,-1.71,2023-05-01,2023-05-18,13,68.54628157,66.05548632,319.4953877,24466194.4,977.8059208
7167.T,344.5597839,400,326.7887878,-7108.398438,-5.16,2023-05-17,2023-05-24,5,76.57522226,71.76175415,121.1970019,24459086,977.4927755
2503.T,2120.372314,7900,2123.816895,27212.18262,0.16,2023-05-18,2023-05-24,4,45.91833853,37.45656438,609.9110602,24486298.19,978.6915501
4689.T,354.2999878,19200,348,-120959.7656,-1.78,2023-05-12,2023-05-26,9,20.02108485,16.30408689,564.8410838,24365338.42,973.362926
9101.T,3066.19043,4700,2886.376709,-845124.4873,-5.86,2023-05-15,2023-05-26,8,21.38393541,20.98179045,593.5964888,23520213.93,936.1327724
5857.T,1980.437988,3400,1862.217407,-401949.9756,-5.97,2023-05-16,2023-05-26,7,38.29271893,32.99661716,530.7686596,23118263.96,918.425725
7729.T,6050.174316,500,6168.805176,59315.42969,1.96,2023-05-29,2023-06-02,4,82.43074118,77.38484378,184.3283482,23177579.39,921.0387395
3064.T,1937.562012,5200,1872.346069,-339122.9004,-3.37,2023-06-02,2023-06-16,10,41.28632705,24.23408251,725.2603435,22838456.49,906.0994047
8020.T,1857.619385,5200,2024.178101,866105.3223,8.97,2023-06-09,2023-06-16,5,57.11817787,48.74858768,567.6574523,23704561.81,944.2538242
3288.T,5562.237305,1900,5357.632813,-388748.5352,-3.68,2023-06-05,2023-06-19,10,37.38981167,27.07906742,667.0192875,23315813.27,927.1283381
9432.T,162.9456329,60100,160.2627411,-161241.7999,-1.65,2023-06-06,2023-06-20,10,22.3958387,12.39394931,700.9664277,23154571.47,920.0251751
2702.T,5670,600,5800,78000,2.29,2023-06-01,2023-06-27,17,20.60606061,17.23636364,594.3886238,23232571.47,923.4612984
2327.T,4101.710938,2500,3972.91333,-321994.0186,-3.14,2023-06-16,2023-06-30,9,51.81352476,45.43504011,588.834487,22910577.46,909.2765399
1928.T,2709.938721,2500,2843.182373,333109.1309,4.92,2023-06-21,2023-07-06,10,21.88568886,16.75198598,54.9580964,23243686.59,923.9509509
4536.T,1233.962769,6300,1226.052734,-49833.21533,-0.64,2023-06-22,2023-07-06,10,27.1579577,16.46199844,696.6326334,23193853.37,921.7556551
6762.T,5688.919434,1700,5352.530762,-571860.7422,-5.91,2023-07-03,2023-07-07,4,54.89490284,38.66038663,506.8648263,22621992.63,896.5635519
9508.T,932.5999756,10200,892.5,-409019.751,-4.3,2023-06-28,2023-07-12,10,70.43961339,62.28142813,382.2079131,22212972.88,878.5450607
4716.T,10340,300,9921,-125700,-4.05,2023-07-13,2023-07-28,11,10.75305055,6.349667976,482.2415116,22087272.88,873.0076158
4587.T,1817.5,2300,1829,26450,0.63,2023-07-19,2023-08-01,9,3.854844105,3.168076774,680.8844296,22113722.88,874.172814
5713.T,4714.699219,700,4857.839844,100198.4375,3.04,2023-07-18,2023-08-02,11,42.21120638,26.20509526,681.6294057,22213921.32,878.5868421
3289.T,795.5939331,6800,808.4053955,87117.94434,1.61,2023-07-21,2023-08-03,9,16.59832589,10.5677571,691.9936342,22301039.26,882.424637
8804.T,1885,4800,1847,-182400,-2.02,2023-07-24,2023-08-07,10,40.76159962,25.02510492,566.6879061,22118639.26,874.3893947
7729.T,7780.208008,900,7799.97998,17794.77539,0.25,2023-07-31,2023-08-09,7,34.56310333,27.01258553,678.9421103,22136434.04,875.1733055
4980.T,3283.92749,1400,3297.796143,19416.11328,0.42,2023-08-07,2023-08-15,6,66.99601854,63.31586085,409.9184465,22155850.15,876.0286409
7550.T,7269.268066,600,6779.731445,-293721.9727,-6.73,2023-08-15,2023-08-16,1,45.31483438,40.04559207,570.7669856,21862128.18,863.0893469
7649.T,6401.70166,2700,6563.707031,437414.502,2.53,2023-08-01,2023-08-17,12,40.33135089,23.86251277,614.7128134,22299542.68,882.3587083
1959.T,4146.548828,1000,4220.682617,74133.78906,1.79,2023-08-08,2023-08-18,8,76.26208297,71.59215733,171.5606205,22373676.47,885.624514
9143.T,2106.661133,3400,2035.106567,-243285.5225,-3.4,2023-08-10,2023-08-25,11,35.82959428,20.57713113,439.5789749,22130390.94,874.9070901
9418.T,3279.71875,2800,3449.1875,474512.5,5.17,2023-08-04,2023-08-28,16,21.94690265,19.19095623,181.8255262,22604903.44,895.8107244
7167.T,393.4300232,100,398.6625671,523.2543945,1.33,2023-08-23,2023-08-30,5,90.44147487,86.29321518,68.83415712,22605426.7,895.8337753
4819.T,3785,2300,3775,-23000,-0.26,2023-08-22,2023-09-05,10,17.79009385,15.41768039,583.7457248,22582426.7,894.8205594
6670.T,1119,15800,1171,821600,4.65,2023-08-21,2023-09-06,12,59.37520882,56.61434365,533.0177813,23404026.7,931.014392
6857.T,4604.189941,4000,4299.15332,-1220146.484,-6.63,2023-09-06,2023-09-07,1,24.89361906,21.14894,79.06130699,22183880.21,877.2634456
4042.T,1830.96106,4600,1907.884033,353845.6787,4.2,2023-08-28,2023-09-08,9,56.03955592,39.14440972,612.2631368,22537725.89,892.8513609
6305.T,4313.127441,1800,4595.891113,508974.6094,6.56,2023-08-29,2023-09-08,8,44.32797757,33.45614357,531.030707,23046700.5,915.2731499
8273.T,3727,100,3820,9300,2.5,2023-08-30,2023-09-08,7,65.61285026,53.19768907,528.7715764,23056000.5,915.6828415
4528.T,2845.937988,9200,2857.769287,108847.9492,0.42,2023-09-12,2023-09-20,6,74.62484525,64.05572458,477.1934157,23164848.45,920.4779054
7453.T,1919,4500,1917,-9000,-0.1,2023-09-05,2023-09-21,12,55.28960087,43.63258444,589.107186,23155848.45,920.0814296
2531.T,1277.5,6700,1213,-432150,-5.05,2023-09-14,2023-09-22,6,33.19490326,23.47742575,514.080408,22723698.45,901.0439847
8601.T,905.0999756,100,856.4000244,-4869.995117,-5.38,2023-09-15,2023-10-02,10,95.01347851,94.52587504,25.03709771,22718828.46,900.8294474
9418.T,3330,2200,3160,-374000,-5.11,2023-09-25,2023-10-03,5,15.77747253,14.10179124,404.6080845,22344828.46,884.3536765
6544.T,2202,3700,2150,-192400,-2.36,2023-09-27,2023-10-12,10,28.13253012,25.28378935,680.4996703,22152428.46,875.8779056
6367.T,23305,200,22015,-258000,-5.54,2023-10-05,2023-10-20,11,11.13567572,9.143941768,283.7387058,21894428.46,864.5122668
4684.T,22895,200,21780,-223000,-4.87,2023-10-06,2023-10-23,10,13.53506614,8.745703643,651.6217457,21671428.46,854.6884783
1973.T,2038,2100,1972,-138600,-3.24,2023-10-10,2023-10-24,9,46.20699684,33.942348,675.6647304,21532828.46,848.5827514
8331.T,1135,4300,1065,-301000,-6.17,2023-10-12,2023-10-24,7,49.88150542,35.29836179,642.1643004,21231828.46,835.3228395
2327.T,4095,800,4470,300000,9.16,2023-10-25,2023-11-01,5,18.13730526,17.22267541,678.7863449,21531828.46,848.5386985
